0.999939, 0.0110192
0.0710655, 0.0494395

0, 0
0.999938, 0.0111789
0.0717128, 0.0498261

0, 0
0.999936, 0.0113386
0.0723573, 0.0502109

0, 0
0.999934, 0.0114983
0.0729992, 0.0505938

0, 0
0.999932, 0.011658
0.0736384, 0.0509749

0, 0
0.99993, 0.0118177
0.074275, 0.0513542

0, 0
0.999928, 0.0119774
0.0749091, 0.0517318

0, 0
0.999926, 0.0121371
0.0755407, 0.0521076

0, 0
0.999924, 0.0122967
0.0761698, 0.0524817

0, 0
0.999922, 0.0124564
0.0767965, 0.0528541

0, 0
0.99992, 0.0126161
0.0774208, 0.0532249

0, 0
0.999918, 0.0127758
0.0780427, 0.0535941

0, 0
0.999916, 0.0129355
0.0786623, 0.0539616

0, 0
0.999914, 0.0130952
0.0792796, 0.0543276

0, 0
0.999912, 0.0132549
0.0798947, 0.0546921

0, 0
0.99991, 0.0134146
0.0805075, 0.055055

0, 0
0.999908, 0.0135743
0.0811182, 0.0554164

0, 0
0.999906, 0.0137339
0.0817267, 0.0557764

0, 0
0.999903, 0.0138936
0.082333, 0.0561349

0, 0
0.999901, 0.0140533
0.0829372, 0.0564919

0, 0
0.999899, 0.014213
0.0835394, 0.0568476

0, 0
0.999897, 0.0143727
0.0841395, 0.0572018

0, 0
0.999894, 0.0145324
0.0847377, 0.0575547

0, 0
0.999892, 0.0146921
0.0853338, 0.0579062

0, 0
0.99989, 0.0148517
0.0859279, 0.0582564

0, 0
0.999887, 0.0150114
0.0865201, 0.0586053

0, 0
0.999885, 0.0151711
0.0871104, 0.0589529

0, 0
0.999882, 0.0153308
0.0876988, 0.0592992

0, 0
0.99988, 0.0154905
0.0882854, 0.0596442

0, 0
0.999878, 0.0156502
0.0888701, 0.059988

0, 0
0.999875, 0.0158098
0.0894529, 0.0603306

0, 0
0.999872, 0.0159695
0.090034, 0.0606719

0, 0
0.99987, 0.0161292
0.0906133, 0.0610121

0, 0
0.999867, 0.0162889
0.0911908, 0.061351

0, 0
0.999865, 0.0164486
0.0917667, 0.0616888

0, 0
0.999862, 0.0166082
0.0923407, 0.0620255

0, 0
0.999859, 0.0167679
0.0929131, 0.062361

0, 0
0.999857, 0.0169276
0.0934839, 0.0626954

0, 0
0.999854, 0.0170873
0.0940529, 0.0630287

0, 0
0.999851, 0.017247
0.0946203, 0.0633608

0, 0
0.999848, 0.0174066
0.0951862, 0.0636919

0, 0
0.999846, 0.0175663
0.0957504, 0.0640219

0, 0
0.999843, 0.017726
0.096313, 0.0643509

0, 0
0.99984, 0.0178857
0.096874, 0.0646788

0, 0
0.999837, 0.0180453
0.0974336, 0.0650057

0, 0
0.999834, 0.018205
0.0979915, 0.0653316

0, 0
0.999831, 0.0183647
0.098548, 0.0656564

0, 0
0.999828, 0.0185244
0.099103, 0.0659803

0, 0
0.999825, 0.018684
0.0996564, 0.0663031

0, 0
0.999822, 0.0188437
0.100208, 0.066625

0, 0
0.999819, 0.0190034
0.100759, 0.0669459

0, 0
0.999816, 0.0191631
0.101308, 0.0672659

0, 0
0.999813, 0.0193227
0.101856, 0.0675849

0, 0
0.99981, 0.0194824
0.102402, 0.067903

0, 0
0.999807, 0.0196421
0.102947, 0.0682201

0, 0
0.999804, 0.0198018
0.103491, 0.0685364

0, 0
0.999801, 0.0199614
0.104033, 0.0688517

0, 0
0.999798, 0.0201211
0.104573, 0.0691662

0, 0
0.999794, 0.0202808
0.105113, 0.0694797

0, 0
0.999791, 0.0204404
0.105651, 0.0697924

0, 0
0.999788, 0.0206001
0.106188, 0.0701042

0, 0
0.999784, 0.0207598
0.106723, 0.0704151

0, 0
0.999781, 0.0209194
0.107258, 0.0707252

0, 0
0.999778, 0.0210791
0.107791, 0.0710345

0, 0
0.999774, 0.0212388
0.108322, 0.0713429

0, 0
0.999771, 0.0213984
0.108853, 0.0716505

0, 0
0.999768, 0.0215581
0.109382, 0.0719573

0, 0
0.999764, 0.0217178
0.10991, 0.0722633

0, 0
0.999761, 0.0218774
0.110437, 0.0725684

0, 0
0.999757, 0.0220371
0.110962, 0.0728728

0, 0
0.999754, 0.0221968
0.111486, 0.0731764

0, 0
0.99975, 0.0223564
0.112009, 0.0734792

0, 0
0.999746, 0.0225161
0.112531, 0.0737812

0, 0
0.999743, 0.0226757
0.113052, 0.0740825

0, 0
0.999739, 0.0228354
0.113572, 0.074383

0, 0
0.999736, 0.0229951
0.11409, 0.0746827

0, 0
0.999732, 0.0231547
0.114608, 0.0749817

0, 0
0.999728, 0.0233144
0.115124, 0.07528

0, 0
0.999724, 0.023474
0.115639, 0.0755775

0, 0
0.999721, 0.0236337
0.116153, 0.0758744

0, 0
0.999717, 0.0237934
0.116666, 0.0761705

0, 0
0.999713, 0.023953
0.117178, 0.0764659

0, 0
0.999709, 0.0241127
0.117689, 0.0767605

0, 0
0.999705, 0.0242723
0.118198, 0.0770545

0, 0
0.999701, 0.024432
0.118707, 0.0773478

0, 0
0.999698, 0.0245916
0.119214, 0.0776404

0, 0
0.999694, 0.0247513
0.119721, 0.0779323

0, 0
0.99969, 0.0249109
0.120226, 0.0782236

0, 0
0.999686, 0.0250706
0.120731, 0.0785142

0, 0
0.999682, 0.0252302
0.121234, 0.0788041

0, 0
0.999678, 0.0253899
0.121737, 0.0790933

0, 0
0.999674, 0.0255495
0.122238, 0.0793819

0, 0
0.999669, 0.0257092
0.122738, 0.0796699

0, 0
0.999665, 0.0258688
0.123238, 0.0799572

0, 0
0.999661, 0.0260285
0.123736, 0.0802439

0, 0
0.999657, 0.0261881
0.124234, 0.0805299

0, 0
0.999653, 0.0263478
0.12473, 0.0808153

0, 0
0.999649, 0.0265074
0.125226, 0.0811001

0, 0
0.999644, 0.0266671
0.12572, 0.0813843

0, 0
0.99964, 0.0268267
0.126214, 0.0816678

0, 0
0.999636, 0.0269864
0.126706, 0.0819508

0, 0
0.999631, 0.027146
0.127198, 0.0822331

0, 0
0.999627, 0.0273056
0.127689, 0.0825149

0, 0
0.999623, 0.0274653
0.128179, 0.0827961

0, 0
0.999618, 0.0276249
0.128668, 0.0830766

0, 0
0.999614, 0.0277846
0.129156, 0.0833566

0, 0
0.999609, 0.0279442
0.129643, 0.083636

0, 0
0.999605, 0.0281039
0.13013, 0.0839149

0, 0
0.999601, 0.0282635
0.130615, 0.0841931

0, 0
0.999596, 0.0284231
0.1311, 0.0844708

0, 0
0.999591, 0.0285828
0.131583, 0.0847479

0, 0
0.999587, 0.0287424
0.132066, 0.0850245

0, 0
0.999582, 0.028902
0.132548, 0.0853005

0, 0
0.999578, 0.0290617
0.133029, 0.085576

0, 0
0.999573, 0.0292213
0.133509, 0.0858509

0, 0
0.999568, 0.0293809
0.133989, 0.0861253

0, 0
0.999564, 0.0295406
0.134467, 0.0863991

0, 0
0.999559, 0.0297002
0.134945, 0.0866725

0, 0
0.999554, 0.0298598
0.135422, 0.0869452

0, 0
0.999549, 0.0300195
0.135898, 0.0872175

0, 0
0.999545, 0.0301791
0.136373, 0.0874892

0, 0
0.99954, 0.0303387
0.136848, 0.0877604

0, 0
0.999535, 0.0304984
0.137321, 0.0880311

0, 0
0.99953, 0.030658
0.137794, 0.0883013

0, 0
0.999525, 0.0308176
0.138266, 0.0885709

0, 0
0.99952, 0.0309772
0.138738, 0.0888401

0, 0
0.999515, 0.0311369
0.139208, 0.0891088

0, 0
0.99951, 0.0312965
0.139678, 0.0893769

0, 0
0.999505, 0.0314561
0.140147, 0.0896446

0, 0
0.9995, 0.0316157
0.140615, 0.0899118

0, 0
0.999495, 0.0317753
0.141082, 0.0901784

0, 0
0.99949, 0.031935
0.141549, 0.0904446

0, 0
0.999485, 0.0320946
0.142015, 0.0907104

0, 0
0.99948, 0.0322542
0.14248, 0.0909756

0, 0
0.999475, 0.0324138
0.142944, 0.0912404

0, 0
0.999469, 0.0325734
0.143408, 0.0915047

0, 0
0.999464, 0.0327331
0.143871, 0.0917685

0, 0
0.999459, 0.0328927
0.144333, 0.0920318

0, 0
0.999454, 0.0330523
0.144794, 0.0922947

0, 0
0.999448, 0.0332119
0.145255, 0.0925571

0, 0
0.999443, 0.0333715
0.145715, 0.0928191

0, 0
0.999438, 0.0335311
0.146175, 0.0930806

0, 0
0.999432, 0.0336907
0.146633, 0.0933417

0, 0
0.999427, 0.0338504
0.147091, 0.0936023

0, 0
0.999421, 0.03401
0.147548, 0.0938625

0, 0
0.999416, 0.0341696
0.148005, 0.0941222

0, 0
0.999411, 0.0343292
0.148461, 0.0943815

0, 0
0.999405, 0.0344888
0.148916, 0.0946403

0, 0
0.9994, 0.0346484
0.14937, 0.0948987

0, 0
0.999394, 0.034808
0.149824, 0.0951567

0, 0
0.999388, 0.0349676
0.150277, 0.0954143

0, 0
0.999383, 0.0351272
0.150729, 0.0956714

0, 0
0.999377, 0.0352868
0.151181, 0.0959281

0, 0
0.999372, 0.0354464
0.151632, 0.0961844

0, 0
0.999366, 0.035606
0.152083, 0.0964402

0, 0
0.99936, 0.0357656
0.152532, 0.0966957

0, 0
0.999354, 0.0359252
0.152981, 0.0969507

0, 0
0.999349, 0.0360848
0.15343, 0.0972053

0, 0
0.999343, 0.0362444
0.153878, 0.0974595

0, 0
0.999337, 0.036404
0.154325, 0.0977133

0, 0
0.999331, 0.0365636
0.154771, 0.0979667

0, 0
0.999325, 0.0367232
0.155217, 0.0982196

0, 0
0.99932, 0.0368828
0.155662, 0.0984722

0, 0
0.999314, 0.0370424
0.156107, 0.0987244

0, 0
0.999308, 0.037202
0.156551, 0.0989762

0, 0
0.999302, 0.0373616
0.156994, 0.0992276

0, 0
0.999296, 0.0375212
0.157437, 0.0994786

0, 0
0.99929, 0.0376807
0.157879, 0.0997292

0, 0
0.999284, 0.0378403
0.158321, 0.0999794

0, 0
0.999278, 0.0379999
0.158762, 0.100229

0, 0
0.999272, 0.0381595
0.159202, 0.100479

0, 0
0.999266, 0.0383191
0.159642, 0.100728

0, 0
0.999259, 0.0384787
0.160081, 0.100977

0, 0
0.999253, 0.0386383
0.160519, 0.101225

0, 0
0.999247, 0.0387978
0.160957, 0.101473

0, 0
0.999241, 0.0389574
0.161395, 0.10172

0, 0
0.999235, 0.039117
0.161831, 0.101968

0, 0
0.999228, 0.0392766
0.162267, 0.102214

0, 0
0.999222, 0.0394362
0.162703, 0.102461

0, 0
0.999216, 0.0395957
0.163138, 0.102707

0, 0
0.999209, 0.0397553
0.163572, 0.102953

0, 0
0.999203, 0.0399149
0.164006, 0.103198

0, 0
0.999197, 0.0400745
0.16444, 0.103443

0, 0
0.99919, 0.040234
0.164872, 0.103688

0, 0
0.999184, 0.0403936
0.165304, 0.103932

0, 0
0.999177, 0.0405532
0.165736, 0.104176

0, 0
0.999171, 0.0407128
0.166167, 0.10442

0, 0
0.999164, 0.0408723
0.166598, 0.104663

0, 0
0.999158, 0.0410319
0.167027, 0.104906

0, 0
0.999151, 0.0411915
0.167457, 0.105149

0, 0
0.999145, 0.041351
0.167886, 0.105391

0, 0
0.999138, 0.0415106
0.168314, 0.105633

0, 0
0.999131, 0.0416702
0.168742, 0.105874

0, 0
0.999125, 0.0418297
0.169169, 0.106115

0, 0
0.999118, 0.0419893
0.169596, 0.106356

0, 0
0.999111, 0.0421488
0.170022, 0.106597

0, 0
0.999105, 0.0423084
0.170447, 0.106837

0, 0
0.999098, 0.042468
0.170872, 0.107077

0, 0
0.999091, 0.0426275
0.171297, 0.107316

0, 0
0.999084, 0.0427871
0.171721, 0.107556

0, 0
0.999077, 0.0429466
0.172144, 0.107795

0, 0
0.99907, 0.0431062
0.172567, 0.108033

0, 0
0.999064, 0.0432657
0.17299, 0.108271

0, 0
0.999057, 0.0434253
0.173412, 0.108509

0, 0
0.99905, 0.0435848
0.173833, 0.108747

0, 0
0.999043, 0.0437444
0.174254, 0.108984

0, 0
0.999036, 0.0439039
0.174675, 0.109221

0, 0
0.999029, 0.0440635
0.175095, 0.109458

0, 0
0.999022, 0.044223
0.175514, 0.109694

0, 0
0.999015, 0.0443826
0.175933, 0.10993

0, 0
0.999008, 0.0445421
0.176351, 0.110166

0, 0
0.999, 0.0447017
0.176769, 0.110401

0, 0
0.998993, 0.0448612
0.177187, 0.110636

0, 0
0.998986, 0.0450207
0.177604, 0.110871

0, 0
0.998979, 0.0451803
0.17802, 0.111105

0, 0
0.998972, 0.0453398
0.178436, 0.11134

0, 0
0.998964, 0.0454994
0.178852, 0.111574

0, 0
0.998957, 0.0456589
0.179267, 0.111807

0, 0
0.99895, 0.0458184
0.179681, 0.11204

0, 0
0.998942, 0.045978
0.180095, 0.112273

0, 0
0.998935, 0.0461375
0.180509, 0.112506

0, 0
0.998928, 0.046297
0.180922, 0.112738

0, 0
0.99892, 0.0464566
0.181334, 0.11297

0, 0
0.998913, 0.0466161
0.181747, 0.113202

0, 0
0.998905, 0.0467756
0.182158, 0.113434

0, 0
0.998898, 0.0469351
0.18257, 0.113665

0, 0
0.99889, 0.0470947
0.18298, 0.113896

0, 0
0.998883, 0.0472542
0.183391, 0.114127

0, 0
0.998875, 0.0474137
0.1838, 0.114357

0, 0
0.998868, 0.0475732
0.18421, 0.114587

0, 0
0.99886, 0.0477328
0.184619, 0.114817

0, 0
0.998853, 0.0478923
0.185027, 0.115046

0, 0
0.998845, 0.0480518
0.185435, 0.115275

0, 0
0.998837, 0.0482113
0.185843, 0.115504

0, 0
0.998829, 0.0483708
0.18625, 0.115733

0, 0
0.998822, 0.0485303
0.186657, 0.115961

0, 0
0.998814, 0.0486899
0.187063, 0.11619

0, 0
0.998806, 0.0488494
0.187469, 0.116417

0, 0
0.998798, 0.0490089
0.187874, 0.116645

0, 0
0.998791, 0.0491684
0.188279, 0.116872

0, 0
0.998783, 0.0493279
0.188683, 0.117099

0, 0
0.998775, 0.0494874
0.189087, 0.117326

0, 0
0.998767, 0.0496469
0.189491, 0.117552

0, 0
0.998759, 0.0498064
0.189894, 0.117779

0, 0
0.998751, 0.0499659
0.190297, 0.118005

0, 0
0.998743, 0.0501254
0.190699, 0.11823

0, 0
0.998735, 0.0502849
0.191101, 0.118456

0, 0
0.998727, 0.0504444
0.191503, 0.118681

0, 0
0.998719, 0.0506039
0.191904, 0.118906

0, 0
0.998711, 0.0507634
0.192304, 0.11913

0, 0
0.998703, 0.0509229
0.192705, 0.119355

0, 0
0.998694, 0.0510824
0.193104, 0.119579

0, 0
0.998686, 0.0512419
0.193504, 0.119803

0, 0
0.998678, 0.0514014
0.193903, 0.120026

0, 0
0.99867, 0.0515609
0.194301, 0.120249

0, 0
0.998662, 0.0517204
0.194699, 0.120473

0, 0
0.998653, 0.0518798
0.195097, 0.120695

0, 0
0.998645, 0.0520393
0.195494, 0.120918

0, 0
0.998637, 0.0521988
0.195891, 0.12114

0, 0
0.998628, 0.0523583
0.196288, 0.121362

0, 0
0.99862, 0.0525178
0.196684, 0.121584

0, 0
0.998612, 0.0526773
0.19708, 0.121806

0, 0
0.998603, 0.0528367
0.197475, 0.122027

0, 0
0.998595, 0.0529962
0.19787, 0.122248

0, 0
0.998586, 0.0531557
0.198264, 0.122469

0, 0
0.998578, 0.0533152
0.198658, 0.12269

0, 0
0.998569, 0.0534747
0.199052, 0.12291

0, 0
0.998561, 0.0536341
0.199445, 0.12313

0, 0
0.998552, 0.0537936
0.199838, 0.12335

0, 0
0.998543, 0.0539531
0.200231, 0.123569

0, 0
0.998535, 0.0541125
0.200623, 0.123789

0, 0
0.998526, 0.054272
0.201015, 0.124008

0, 0
0.998518, 0.0544315
0.201406, 0.124227

0, 0
0.998509, 0.0545909
0.201797, 0.124446

0, 0
0.9985, 0.0547504
0.202188, 0.124664

0, 0
0.998491, 0.0549099
0.202578, 0.124882

0, 0
0.998483, 0.0550693
0.202968, 0.1251

0, 0
0.998474, 0.0552288
0.203357, 0.125318

0, 0
0.998465, 0.0553882
0.203747, 0.125535

0, 0
0.998456, 0.0555477
0.204135, 0.125753

0, 0
0.998447, 0.0557071
0.204524, 0.12597

0, 0
0.998438, 0.0558666
0.204912, 0.126186

0, 0
0.998429, 0.0560261
0.205299, 0.126403

0, 0
0.99842, 0.0561855
0.205687, 0.126619

0, 0
0.998411, 0.0563449
0.206073, 0.126835

0, 0
0.998402, 0.0565044
0.20646, 0.127051

0, 0
0.998393, 0.0566638
0.206846, 0.127267

0, 0
0.998384, 0.0568233
0.207232, 0.127482

0, 0
0.998375, 0.0569827
0.207617, 0.127698

0, 0
0.998366, 0.0571422
0.208002, 0.127913

0, 0
0.998357, 0.0573016
0.208387, 0.128127

0, 0
0.998348, 0.0574611
0.208771, 0.128342

0, 0
0.998339, 0.0576205
0.209155, 0.128556

0, 0
0.998329, 0.0577799
0.209539, 0.12877

0, 0
0.99832, 0.0579394
0.209922, 0.128984

0, 0
0.998311, 0.0580988
0.210305, 0.129198

0, 0
0.998302, 0.0582582
0.210688, 0.129411

0, 0
0.998292, 0.0584177
0.21107, 0.129625

0, 0
0.998283, 0.0585771
0.211452, 0.129838

0, 0
0.998274, 0.0587365
0.211833, 0.130051

0, 0
0.998264, 0.0588959
0.212214, 0.130263

0, 0
0.998255, 0.0590554
0.212595, 0.130475

0, 0
0.998245, 0.0592148
0.212976, 0.130688

0, 0
0.998236, 0.0593742
0.213356, 0.1309

0, 0
0.998226, 0.0595336
0.213736, 0.131111

0, 0
0.998217, 0.059693
0.214115, 0.131323

0, 0
0.998207, 0.0598525
0.214494, 0.131534

0, 0
0.998198, 0.0600119
0.214873, 0.131745

0, 0
0.998188, 0.0601713
0.215251, 0.131956

0, 0
0.998178, 0.0603307
0.215629, 0.132167

0, 0
0.998169, 0.0604901
0.216007, 0.132377

0, 0
0.998159, 0.0606495
0.216384, 0.132588

0, 0
0.998149, 0.0608089
0.216762, 0.132798

0, 0
0.99814, 0.0609683
0.217138, 0.133008

0, 0
0.99813, 0.0611277
0.217515, 0.133217

0, 0
0.99812, 0.0612871
0.217891, 0.133427

0, 0
0.99811, 0.0614465
0.218267, 0.133636

0, 0
0.998101, 0.0616059
0.218642, 0.133845

0, 0
0.998091, 0.0617653
0.219017, 0.134054

0, 0
0.998081, 0.0619247
0.219392, 0.134263

0, 0
0.998071, 0.0620841
0.219766, 0.134471

0, 0
0.998061, 0.0622435
0.22014, 0.13468

0, 0
0.998051, 0.0624029
0.220514, 0.134888

0, 0
0.998041, 0.0625623
0.220888, 0.135095

0, 0
0.998031, 0.0627217
0.221261, 0.135303

0, 0
0.998021, 0.0628811
0.221634, 0.135511

0, 0
0.998011, 0.0630405
0.222006, 0.135718

0, 0
0.998001, 0.0631998
0.222378, 0.135925

0, 0
0.997991, 0.0633592
0.22275, 0.136132

0, 0
0.997981, 0.0635186
0.223122, 0.136339

0, 0
0.99797, 0.063678
0.223493, 0.136545

0, 0
0.99796, 0.0638374
0.223864, 0.136751

0, 0
0.99795, 0.0639967
0.224235, 0.136958

0, 0
0.99794, 0.0641561
0.224605, 0.137164

0, 0
0.99793, 0.0643155
0.224975, 0.137369

0, 0
0.997919, 0.0644749
0.225345, 0.137575

0, 0
0.997909, 0.0646342
0.225714, 0.13778

0, 0
0.997899, 0.0647936
0.226083, 0.137985

0, 0
0.997888, 0.064953
0.226452, 0.13819

0, 0
0.997878, 0.0651123
0.22682, 0.138395

0, 0
0.997868, 0.0652717
0.227188, 0.1386

0, 0
0.997857, 0.065431
0.227556, 0.138804

0, 0
0.997847, 0.0655904
0.227924, 0.139009

0, 0
0.997836, 0.0657498
0.228291, 0.139213

0, 0
0.997826, 0.0659091
0.228658, 0.139416

0, 0
0.997815, 0.0660685
0.229025, 0.13962

0, 0
0.997805, 0.0662278
0.229391, 0.139824

0, 0
0.997794, 0.0663872
0.229757, 0.140027

0, 0
0.997783, 0.0665465
0.230123, 0.14023

0, 0
0.997773, 0.0667059
0.230488, 0.140433

0, 0
0.997762, 0.0668652
0.230853, 0.140636

0, 0
0.997751, 0.0670246
0.231218, 0.140839

0, 0
0.997741, 0.0671839
0.231583, 0.141041

0, 0
0.99773, 0.0673432
0.231947, 0.141243

0, 0
0.997719, 0.0675026
0.232311, 0.141445

0, 0
0.997708, 0.0676619
0.232675, 0.141647

0, 0
0.997697, 0.0678212
0.233038, 0.141849

0, 0
0.997687, 0.0679806
0.233401, 0.14205

0, 0
0.997676, 0.0681399
0.233764, 0.142252

0, 0
0.997665, 0.0682992
0.234127, 0.142453

0, 0
0.997654, 0.0684586
0.234489, 0.142654

0, 0
0.997643, 0.0686179
0.234851, 0.142855

0, 0
0.997632, 0.0687772
0.235212, 0.143056

0, 0
0.997621, 0.0689365
0.235574, 0.143256

0, 0
0.99761, 0.0690959
0.235935, 0.143456

0, 0
0.997599, 0.0692552
0.236296, 0.143657

0, 0
0.997588, 0.0694145
0.236656, 0.143857

0, 0
0.997577, 0.0695738
0.237017, 0.144056

0, 0
0.997566, 0.0697331
0.237377, 0.144256

0, 0
0.997555, 0.0698924
0.237736, 0.144455

0, 0
0.997543, 0.0700518
0.238096, 0.144655

0, 0
0.997532, 0.0702111
0.238455, 0.144854

0, 0
0.997521, 0.0703704
0.238814, 0.145053

0, 0
0.99751, 0.0705297
0.239172, 0.145252

0, 0
0.997498, 0.070689
0.239531, 0.14545

0, 0
0.997487, 0.0708483
0.239889, 0.145649

0, 0
0.997476, 0.0710076
0.240246, 0.145847

0, 0
0.997464, 0.0711669
0.240604, 0.146045

0, 0
0.997453, 0.0713262
0.240961, 0.146243

0, 0
0.997442, 0.0714855
0.241318, 0.146441

0, 0
0.99743, 0.0716448
0.241675, 0.146638

0, 0
0.997419, 0.0718041
0.242031, 0.146836

0, 0
0.997407, 0.0719633
0.242387, 0.147033

0, 0
0.997396, 0.0721226
0.242743, 0.14723

0, 0
0.997384, 0.0722819
0.243099, 0.147427

0, 0
0.997373, 0.0724412
0.243454, 0.147624

0, 0
0.997361, 0.0726005
0.243809, 0.147821

0, 0
0.997349, 0.0727598
0.244164, 0.148017

0, 0
0.997338, 0.072919
0.244519, 0.148214

0, 0
0.997326, 0.0730783
0.244873, 0.14841

0, 0
0.997315, 0.0732376
0.245227, 0.148606

0, 0
0.997303, 0.0733969
0.245581, 0.148802

0, 0
0.997291, 0.0735561
0.245934, 0.148997

0, 0
0.997279, 0.0737154
0.246287, 0.149193

0, 0
0.997268, 0.0738747
0.24664, 0.149388

0, 0
0.997256, 0.0740339
0.246993, 0.149583

0, 0
0.997244, 0.0741932
0.247346, 0.149779

0, 0
0.997232, 0.0743525
0.247698, 0.149973

0, 0
0.99722, 0.0745117
0.24805, 0.150168

0, 0
0.997208, 0.074671
0.248401, 0.150363

0, 0
0.997196, 0.0748302
0.248753, 0.150557

0, 0
0.997184, 0.0749895
0.249104, 0.150752

0, 0
0.997172, 0.0751487
0.249455, 0.150946

0, 0
0.99716, 0.075308
